Customer ID,Recency,Frequency,Monetary
15628.0,2,14,4504.7
15629.0,387,4,2240.9
15630.0,142,2,691.91
15631.0,579,1,596.67
15632.0,1,7,2978.96
15633.0,446,13,4335.96
15634.0,320,1,311.1
15635.0,333,1,100.35
15636.0,27,4,1444.58
15637.0,351,4,574.23
15638.0,316,6,2265.2
15639.0,71,3,1065.08
15640.0,15,26,20404.4
15641.0,42,12,5345.55
15642.0,667,1,105.78000000000002
15643.0,129,3,664.0
15644.0,103,4,803.54
15645.0,351,2,443.16
15646.0,95,5,784.8100000000001
15647.0,352,1,169.0
15648.0,141,2,639.5
15649.0,273,4,1660.35
15650.0,459,2,553.88
15651.0,198,3,840.08
15652.0,28,5,1405.94
15653.0,30,2,877.4399999999999
15655.0,180,1,560.67
15656.0,115,3,563.63
15658.0,127,8,2117.27
15659.0,324,2,226.04
15660.0,22,13,2259.33
15661.0,254,8,1215.95
15662.0,598,2,283.73
15663.0,43,1,138.14
15664.0,386,3,845.1
15665.0,105,5,3987.07
15666.0,409,2,632.9399999999999
15668.0,155,1,76.32000000000001
15669.0,41,3,565.54
15670.0,234,2,325.2
15671.0,32,5,1972.89
15672.0,662,1,45.300000000000004
15673.0,25,9,6204.32
15674.0,10,12,6613.52
15675.0,18,4,542.04
15676.0,221,1,897.8
15677.0,358,2,648.4
15678.0,332,2,1473.24
15679.0,91,2,260.26
15680.0,303,8,3173.9
15681.0,120,12,2266.76
15682.0,536,2,318.24
15683.0,54,2,524.54
15684.0,484,3,173.95
15685.0,387,1,55.980000000000004
15686.0,357,1,90.0
15687.0,2,6,2241.18
15688.0,356,1,190.57
15689.0,57,3,521.03
15690.0,38,1,111.0
15691.0,189,4,571.3
15693.0,596,1,37.5
15694.0,4,19,8200.12
15695.0,204,4,1131.04
15696.0,17,12,3179.01
15697.0,627,1,246.75
15698.0,561,1,46.2
15700.0,109,2,696.68
15701.0,5,3,1210.06
15702.0,413,1,112.57000000000001
15703.0,202,1,211.5
15704.0,77,6,3734.6600000000003
15705.0,138,1,143.1
15706.0,1,4,1060.56
15707.0,1,2,347.1
15708.0,76,8,3241.2400000000002
15709.0,221,2,327.85
15710.0,354,1,898.87
15711.0,494,2,420.25
15712.0,8,11,3265.96
15713.0,80,4,839.64
15714.0,15,4,586.4100000000001
15715.0,493,5,658.02
15716.0,83,11,2482.7400000000002
15717.0,171,5,607.0
15718.0,477,1,293.79
15719.0,1,30,9580.38
15720.0,487,1,140.49
15722.0,46,9,4436.24
15723.0,302,4,930.7
15724.0,138,3,310.85
15726.0,327,1,321.91
15727.0,44,14,8802.04
15728.0,317,2,544.6
15729.0,150,3,192.55
15730.0,3,5,1726.58
15731.0,491,1,125.3
15732.0,149,10,1543.97
15733.0,220,1,162.3
15734.0,52,4,2263.3
15735.0,358,1,327.68
15736.0,372,2,1767.12
15737.0,16,6,1064.51
15738.0,1,39,12390.87
15739.0,3,1,449.12
15741.0,395,2,208.62
15742.0,556,1,156.87
15743.0,51,2,434.05
15744.0,15,1,34.8
15745.0,11,2,607.75
15746.0,71,1,196.88
15747.0,57,8,2078.54
15748.0,386,2,465.45000000000005
15749.0,172,3,44534.3
15750.0,9,15,5605.41
15751.0,398,11,1380.44
15752.0,30,8,3391.68
15753.0,242,1,79.2
15754.0,11,8,2882.46
15755.0,11,16,5705.61
15756.0,90,3,359.89
15757.0,3,6,2940.36
15759.0,155,7,830.9300000000001
15761.0,380,1,143.05
15762.0,2,2,583.75
15763.0,15,1,522.49
15764.0,25,8,4503.08
15765.0,604,1,370.63
15766.0,1,3,831.06
15768.0,53,34,15308.89
15769.0,1,42,80727.52
15770.0,550,1,321.45
15771.0,541,3,1006.54
15772.0,355,1,280.88
15773.0,346,1,138.84
15774.0,6,6,1287.09
15775.0,182,2,150.5
15776.0,70,1,241.62
15777.0,178,7,1762.61
15778.0,368,1,307.95
15779.0,400,2,124.08000000000001
15780.0,121,3,475.28000000000003
15781.0,75,2,211.3
15782.0,26,2,3037.7
15784.0,405,2,848.3299999999999
15785.0,95,15,5306.79
15786.0,51,3,6730.26
15788.0,446,1,221.82999999999998
15789.0,295,6,1962.01
15791.0,141,4,3218.89
15792.0,337,2,933.84
15793.0,206,6,1740.6
15794.0,673,2,777.0
15795.0,87,8,1979.8700000000001
15796.0,9,15,4346.78
15797.0,50,5,2806.08
15798.0,430,3,1535.37
15799.0,13,4,1421.34
15800.0,44,7,1227.07
15801.0,47,1,137.22
15803.0,382,3,1513.84
15804.0,2,9,3173.52
15805.0,2,25,8479.5
15806.0,95,2,521.88
15807.0,14,3,1549.22
15808.0,243,21,17180.25
15809.0,121,6,1157.88
15810.0,16,8,2999.04
15811.0,43,6,2947.73
15812.0,44,12,5201.47
15813.0,145,2,1303.9099999999999
15814.0,330,2,689.11
15815.0,1,5,2100.6
15816.0,479,2,144.14999999999998
15817.0,358,3,2766.4
15818.0,525,1,340.5
15819.0,68,9,3614.81
15820.0,257,1,206.98
15822.0,296,5,1394.79
15823.0,666,2,3867.17
15824.0,390,2,890.94
15825.0,109,1,532.94
15826.0,148,2,1663.97
15827.0,10,28,3603.14
15828.0,312,1,1108.82
15829.0,36,2,636.14
15831.0,61,2,451.11
15832.0,191,1,836.79
15833.0,675,1,80.4
15834.0,7,7,3761.89
15835.0,75,3,675.51
15837.0,2,2,777.01
15838.0,2,29,67896.0
15839.0,18,2,790.36
15840.0,110,1,241.74
15841.0,10,9,2742.41
15842.0,330,2,548.8
15843.0,241,1,118.95000000000002
15845.0,24,9,3784.51
15846.0,322,1,107.01
15847.0,225,4,613.98
15848.0,559,1,137.99
15850.0,105,5,888.03
15851.0,464,1,109.73
15852.0,124,3,257.26
15854.0,24,19,5449.1
15855.0,74,6,1052.72
15856.0,2,43,27882.62
15857.0,367,1,273.48
15858.0,15,11,3094.96
15859.0,369,1,438.46
15860.0,13,16,2256.79
15861.0,72,7,2337.74
15862.0,49,12,2333.9900000000002
15863.0,130,4,295.46
15864.0,4,5,1722.8400000000001
15865.0,26,4,1950.14
15866.0,38,1,211.89
15867.0,7,29,8364.85
15868.0,520,1,94.53
15869.0,214,3,321.11
15870.0,334,3,506.02
15871.0,374,1,33.099999999999994
15872.0,316,2,413.0
15873.0,437,4,313.91999999999996
15874.0,1,21,11284.76
15875.0,583,1,108.52
15876.0,346,2,1449.1399999999999
15878.0,499,2,330.77
15879.0,341,4,1137.8
15880.0,306,1,329.03000000000003
15881.0,249,5,501.39000000000004
15882.0,136,8,1122.38
15884.0,369,2,244.60000000000002
15885.0,30,13,1921.82
15886.0,354,3,871.78
15887.0,344,3,1027.15
15888.0,18,3,423.49
15889.0,94,8,1407.05
15890.0,332,5,535.65
15891.0,164,1,509.13
15892.0,606,1,128.2
15893.0,419,1,305.28000000000003
15894.0,190,2,257.6
15895.0,87,1,179.17
15897.0,131,2,208.59
15898.0,164,24,4606.81
15899.0,306,1,56.25
15900.0,351,3,549.29
15901.0,15,5,545.36
15902.0,317,1,145.01
15903.0,7,9,6333.4400000000005
15905.0,480,1,114.69
15906.0,5,8,2350.7
15907.0,114,2,477.59000000000003
15908.0,428,2,758.62
15909.0,111,1,191.94
15910.0,2,13,2284.06
15911.0,561,8,1683.79
15912.0,115,9,1074.7
15913.0,471,1,6.300000000000001
15914.0,315,2,205.99
15915.0,339,1,364.24
15916.0,14,11,2608.23
15917.0,185,5,530.17
15918.0,128,3,582.88
15919.0,306,1,214.07999999999998
15920.0,91,8,565.19
15921.0,110,4,765.61
15922.0,310,1,369.5
15923.0,310,1,127.08
15924.0,668,1,102.82
15925.0,131,1,207.15
15926.0,479,1,134.44
15927.0,584,1,106.54
15928.0,593,1,293.53
15929.0,581,1,594.0
15930.0,4,1,426.63
15931.0,365,1,239.9
15932.0,25,7,2195.65
15933.0,8,2,728.27
15934.0,355,2,2190.66
15935.0,176,1,108.03999999999999
15936.0,316,2,282.79
15937.0,1,1,145.35
15938.0,49,9,734.81
15939.0,27,15,9004.84
15940.0,248,1,35.8
15941.0,574,1,405.0
15942.0,71,1,337.44
15943.0,587,2,271.28999999999996
15944.0,214,4,2164.24
15945.0,302,4,646.27
15946.0,440,3,2304.18
15947.0,20,1,1708.24
15948.0,362,1,553.85
15949.0,8,1,237.04000000000002
15950.0,16,9,6702.62
15951.0,223,2,680.12
15952.0,6,3,558.64
15953.0,2,15,2858.79
15954.0,526,1,187.8
15955.0,3,19,6644.21
15956.0,488,2,617.6
15957.0,358,2,492.36
15958.0,11,4,462.12
15959.0,619,3,542.89
15960.0,311,4,410.95
15961.0,316,1,451.28999999999996
15962.0,386,1,289.48
15964.0,600,1,269.21000000000004
15965.0,304,10,2119.26
15966.0,388,1,426.53000000000003
15967.0,256,11,2730.22
15968.0,325,1,401.8
15969.0,123,3,769.65
15970.0,241,2,1017.32
15971.0,4,15,4284.88
15972.0,393,5,1769.33
15973.0,304,2,665.62
15974.0,32,6,2895.0099999999998
15975.0,21,1,371.01
15976.0,102,6,1680.31
15978.0,14,3,3279.42
15979.0,540,1,329.22
15980.0,26,7,6543.68
15981.0,14,20,8804.17
15982.0,542,1,324.51
15983.0,298,7,2783.62
15984.0,8,28,7663.1
15985.0,60,7,2715.28
15986.0,319,1,186.3
15987.0,58,7,1296.85
15988.0,489,2,579.61
15989.0,313,2,368.31
15990.0,224,6,1607.01
15991.0,471,1,150.55
15992.0,333,2,854.61
15994.0,349,2,761.4100000000001
15995.0,351,1,694.54
15996.0,25,7,1386.4
15998.0,24,15,7697.88
15999.0,673,1,20.4
16001.0,318,1,583.39
16002.0,562,1,169.21
16003.0,72,8,4672.36
16004.0,412,5,2146.39
16005.0,120,8,2061.77
16006.0,148,2,332.82
16007.0,5,6,2836.96
16008.0,12,14,5191.06
16009.0,97,1,441.59000000000003
16010.0,183,11,1694.86
16011.0,9,26,4703.89
16012.0,66,4,2695.42
16013.0,4,75,44807.24
16014.0,89,4,967.83
16016.0,17,8,1517.88
16017.0,354,4,1333.7
16018.0,117,3,451.13
16019.0,73,25,16495.170000000002
16020.0,2,1,518.8
16021.0,332,2,487.03
16022.0,197,1,602.63
16023.0,129,2,500.69
16024.0,349,2,232.96
16027.0,29,15,2048.36
16028.0,533,1,82.2
16029.0,1,101,98312.41
16030.0,247,1,331.24
16031.0,29,2,547.9
16032.0,393,6,1965.72
16033.0,3,25,9015.35
16034.0,133,6,911.3199999999999
16035.0,497,1,217.73
16036.0,24,4,2556.84
16037.0,207,5,1509.34
16038.0,114,2,393.33
16039.0,361,2,456.4
16040.0,2,7,2416.9
16041.0,78,2,2739.8
16042.0,45,5,1508.33
16043.0,148,7,1759.0900000000001
16044.0,372,1,340.84000000000003
16045.0,57,8,3434.9300000000003
16046.0,499,1,235.78
16048.0,310,4,818.7900000000001
16049.0,12,4,1261.45
16050.0,111,3,300.7
16051.0,619,1,188.44
16053.0,59,5,3247.08
16054.0,82,4,2111.88
16055.0,158,1,134.8
16057.0,33,9,3135.96
16058.0,343,1,62.7
16059.0,3,12,3053.57
16060.0,338,3,541.95
16061.0,368,1,89.65
16062.0,71,7,2487.97
16063.0,197,1,335.32
16064.0,662,1,109.31
16065.0,302,8,1992.13
16066.0,61,1,316.38
16067.0,500,3,3269.11
16068.0,531,1,115.73
16069.0,355,1,457.7
16071.0,464,3,750.5600000000001
16072.0,225,4,4180.09
16073.0,234,1,122.39999999999999
16074.0,327,1,252.5
16075.0,440,2,736.9300000000001
16076.0,17,6,1455.81
16077.0,563,1,2300.4
16078.0,221,2,362.99
16080.0,19,4,602.5600000000001
16081.0,24,7,4071.46
16082.0,607,1,106.75
16083.0,38,4,2351.42
16084.0,236,1,436.18
16085.0,16,10,1962.85
16086.0,35,9,2466.04
16087.0,326,5,1739.92
16088.0,513,2,1437.43
16089.0,323,2,263.49
16090.0,561,1,180.56
16091.0,92,2,315.06
16092.0,52,6,1587.94
16093.0,44,1,17.0
16094.0,156,8,2869.43
16095.0,393,1,447.05
16096.0,201,4,1584.97
16097.0,177,1,185.04999999999998
16098.0,25,14,4010.7
16099.0,75,6,1433.4
16100.0,400,1,582.64
16101.0,8,4,3229.16
16102.0,36,2,1392.8400000000001
16103.0,17,21,6175.21
16104.0,356,8,2476.25
16105.0,186,5,2386.19
16106.0,3,1,108.38
16107.0,27,4,1810.72
16108.0,22,4,2235.92
16109.0,156,3,939.48
16110.0,199,3,1138.82
16111.0,365,1,549.33
16112.0,80,4,195.73999999999998
16113.0,120,1,161.38
16114.0,108,1,135.75000000000003
16115.0,9,10,2178.85
16116.0,149,1,612.78
16117.0,127,3,654.4
16118.0,590,1,4376.25
16119.0,10,7,1606.93
16120.0,359,2,1658.3700000000001
16121.0,153,4,881.32
16122.0,10,6,895.62
16124.0,254,4,1772.49
16125.0,304,14,4292.35
16126.0,39,14,12063.53
16127.0,664,1,145.06
16128.0,14,9,3332.89
16129.0,344,3,1396.05
16130.0,359,4,987.48
16131.0,53,10,8729.38
16132.0,481,2,664.1999999999999
16133.0,8,48,20481.49
16134.0,296,4,1810.78
16135.0,200,2,819.45
16136.0,15,3,540.06
16137.0,617,1,422.7
16138.0,316,3,910.35
16139.0,49,4,782.11
16140.0,3,3,1433.46
16141.0,25,2,955.94
16142.0,187,1,535.34
16143.0,45,11,4079.5
16144.0,184,1,175.2
16145.0,11,17,5947.88
16146.0,94,4,946.38
16147.0,71,5,2398.91
16148.0,233,2,386.62
16149.0,79,2,305.38
16150.0,26,9,3697.68
16152.0,206,1,1829.04
16153.0,53,10,4332.8
16155.0,319,5,796.9
16156.0,22,17,5191.59
16157.0,10,1,168.32
16158.0,459,9,628.32
16159.0,219,4,1232.79
16160.0,2,2,1025.44
16161.0,15,38,10920.98
16162.0,189,1,37.4
16163.0,169,6,2407.98
16165.0,442,1,79.9
16166.0,365,2,435.83
16167.0,351,5,1386.1200000000001
16168.0,12,58,9368.21
16169.0,13,1,587.46
16170.0,50,19,6544.61
16172.0,32,8,1884.55
16173.0,15,3,744.25
16174.0,63,7,2246.75
16175.0,31,7,1836.44
16176.0,358,4,2052.69
16177.0,374,7,1915.36
16178.0,75,2,612.6
16180.0,37,13,16249.87
16181.0,10,1,305.54
16182.0,9,9,9971.65
16183.0,4,4,1077.81
16184.0,1,6,1158.79
16185.0,170,2,450.31
16186.0,4,24,8074.2300000000005
16187.0,12,13,6282.1900000000005
16188.0,78,4,860.83
16189.0,22,1,144.48
16190.0,332,7,2508.4700000000003
16191.0,200,19,13112.980000000001
16192.0,673,1,351.3
16193.0,174,2,630.43
16194.0,312,1,308.59999999999997
16195.0,660,1,323.25
16196.0,426,1,93.3
16197.0,406,9,2016.71
16198.0,12,2,1030.04
16199.0,329,7,942.75
16200.0,101,11,5089.8
16201.0,47,2,552.45
16202.0,298,9,2501.9900000000002
16203.0,85,5,729.24
16204.0,317,2,534.53
16205.0,5,5,1487.63
16206.0,62,12,2449.92
16208.0,226,9,3273.78
16209.0,26,9,4146.78
16210.0,1,28,24780.29
16211.0,26,3,1090.59
16212.0,220,3,1101.52
16213.0,16,1,159.0
16214.0,108,4,2038.25
16215.0,18,1,242.35
16216.0,204,1,914.9300000000001
16217.0,172,2,304.25
16218.0,52,12,3519.47
16219.0,438,1,40.8
16221.0,213,8,1472.98
16222.0,255,2,1272.05
16223.0,312,2,1087.05
16224.0,78,4,1187.12
16225.0,87,14,2716.63
16226.0,140,5,672.1700000000001
16227.0,162,3,1027.22
16228.0,322,3,885.71
16229.0,24,6,2867.86
16230.0,127,2,542.03
16231.0,316,4,1074.47
16232.0,80,6,2447.13
16233.0,8,9,1818.31
16234.0,413,3,333.18
16235.0,124,7,1851.69
16236.0,15,1,432.2
16237.0,374,1,136.65
16238.0,360,1,63.66
16239.0,127,5,1425.9
16240.0,14,1,1824.79
16241.0,33,13,3177.93
16242.0,3,11,5494.12
16244.0,149,2,1522.75
16245.0,59,2,769.7
16246.0,397,2,821.35
16247.0,107,1,114.56
16249.0,50,4,1440.77
16250.0,198,3,565.24
16251.0,449,1,128.31
16252.0,320,1,295.09000000000003
16253.0,4,7,7222.2
16254.0,315,3,967.44
16255.0,33,14,4092.88
16256.0,204,3,1579.37
16257.0,114,1,21.95
16258.0,64,14,10480.07
16259.0,347,3,340.94
16261.0,12,5,856.76
16262.0,315,1,755.15
16263.0,360,1,348.16
16264.0,375,2,823.53
16265.0,48,10,5300.19
16266.0,11,14,1757.95
16267.0,528,1,186.66
16268.0,8,2,617.65
16269.0,375,1,717.57
16270.0,290,1,1141.24
16271.0,63,7,2846.61
16272.0,54,1,411.7
16273.0,585,2,318.34000000000003
16274.0,310,1,331.55
16275.0,134,3,2151.11
16276.0,114,3,2629.3900000000003
16277.0,671,1,188.69
16278.0,37,3,1117.84
16279.0,24,8,4919.68
16280.0,662,1,238.05
16281.0,9,3,3424.02
16282.0,277,3,1307.58
16283.0,5,7,4107.95
16284.0,330,1,205.8
16285.0,583,1,176.9
16286.0,414,2,328.95
16287.0,107,5,1006.98
16288.0,407,1,129.85
16289.0,399,1,136.31
16290.0,402,4,1957.7
16292.0,59,5,1253.76
16293.0,29,11,3484.54
16294.0,414,1,126.05000000000001
16295.0,2,1,355.9
16296.0,563,4,1313.67
16297.0,206,1,301.9
16298.0,124,5,601.8
16299.0,414,1,193.65
16300.0,367,3,1367.32
16301.0,674,1,107.33
16302.0,64,1,233.22
16303.0,53,6,6603.97
16304.0,632,1,381.66
16305.0,76,1,361.21999999999997
16306.0,151,7,1124.72
16307.0,366,3,1194.92
16308.0,45,6,4160.0
16309.0,43,2,706.57
16310.0,351,2,460.08
16312.0,369,1,171.15
16314.0,327,3,1491.4
16315.0,268,2,402.71
16316.0,1,13,5744.91
16317.0,57,5,2192.51
16319.0,155,1,404.40000000000003
16320.0,109,6,5628.99
16321.0,9,7,604.5500000000001
16323.0,133,2,353.66
16324.0,65,3,408.59000000000003
16325.0,92,11,3419.28
16326.0,13,19,3294.14
16327.0,17,15,9481.16
16328.0,500,1,310.83
16329.0,365,4,1664.92
16330.0,49,6,422.43
16331.0,369,6,2037.7
16332.0,9,8,1532.58
16333.0,3,19,19352.600000000002
16334.0,429,1,263.73
16335.0,489,7,2753.52
16336.0,358,4,3517.69
16338.0,94,1,214.79999999999998
16339.0,221,1,94.05
16340.0,44,3,1496.24
16341.0,23,5,3410.81
16342.0,12,4,322.41
16343.0,344,1,285.54
16344.0,95,4,842.42
16345.0,420,1,613.33
16346.0,322,1,224.51
16347.0,325,9,2595.51
16348.0,15,6,1340.12
16349.0,228,1,53.5
16350.0,2,8,2139.29
16351.0,270,13,3330.0299999999997
16353.0,6,31,7087.76
16354.0,0,5,1119.46
16355.0,312,1,416.35
16356.0,135,6,415.87
16357.0,99,3,467.44
16358.0,1,4,2486.4900000000002
16359.0,2,15,2587.02
16360.0,4,3,1448.02
16361.0,8,1,334.94
16362.0,28,4,572.82
16364.0,74,1,346.3
16365.0,60,13,2489.48
16366.0,519,3,1220.83
16367.0,300,2,716.9
16368.0,373,1,141.53
16369.0,18,6,1952.51
16370.0,19,4,1301.91
16371.0,386,1,157.2
16372.0,346,3,934.58
16373.0,319,2,309.49
16374.0,3,5,1709.55
16375.0,407,2,104.0
16377.0,204,2,1308.48
16378.0,184,3,362.95
16379.0,16,1,478.88
16381.0,333,2,247.85
16382.0,345,2,353.1
16383.0,12,7,2887.99
16384.0,27,4,1358.95
16385.0,95,4,600.3100000000001
16386.0,191,2,826.69
16387.0,260,5,882.46
16388.0,591,1,186.05
16389.0,15,3,1078.71
16390.0,474,3,467.5
16391.0,338,4,1048.86
16392.0,207,3,755.45
16393.0,31,19,4018.78
16394.0,9,4,1241.86
16395.0,16,13,3304.76
16396.0,413,1,137.8
16397.0,565,1,123.13
16398.0,91,2,1705.8
16399.0,172,2,398.81
16400.0,32,9,3059.85
16401.0,24,19,5522.79
16402.0,202,2,293.45
16403.0,249,1,177.5
16404.0,7,1,443.05
16405.0,239,2,167.25
16406.0,388,2,374.01
16407.0,11,13,2429.48
16408.0,528,1,231.93
16409.0,24,11,5043.89
16410.0,671,1,130.32
16411.0,306,3,673.24
16412.0,331,4,457.2
16413.0,313,1,259.83
16414.0,217,4,475.76
16415.0,521,2,496.49
16416.0,327,6,1906.48
16417.0,430,1,35.7
16418.0,30,4,765.98
16419.0,50,8,1463.7
16420.0,333,1,75.0
16421.0,313,3,526.27
16422.0,2,101,58042.21
16424.0,128,2,443.06
16425.0,239,1,302.7
16426.0,30,4,689.83
16427.0,200,2,241.06
16428.0,351,3,638.49
16429.0,43,1,284.55
16430.0,318,5,802.09
16431.0,150,3,623.28
16432.0,1,1,287.4
16433.0,346,1,200.26
16434.0,33,9,2060.73
16435.0,449,3,1003.0699999999999
16436.0,605,3,319.14
16437.0,318,2,301.25
16438.0,19,1,204.4
16439.0,659,1,310.70000000000005
16440.0,3,3,921.77
16441.0,4,5,1013.18
16442.0,165,4,715.11
16443.0,458,1,162.24
16444.0,32,16,3512.61
16445.0,324,3,352.65
16446.0,143,1,2.9
16447.0,73,3,727.1
16448.0,135,2,361.12
16449.0,135,2,707.69
16450.0,87,3,1505.73
16451.0,25,3,1013.15
16452.0,568,2,332.17
16453.0,468,2,251.71
16454.0,1,2,7.45
16455.0,1,11,3995.57
16456.0,36,13,6000.94
16457.0,155,1,208.36
16458.0,9,25,4693.21
16459.0,667,1,71.78999999999999
16460.0,10,2,508.61
16461.0,115,3,1539.83
16462.0,11,3,136.0
16463.0,141,1,319.37
16464.0,17,2,983.33
16465.0,358,2,746.24
16466.0,40,13,3170.76
16467.0,446,7,2869.16
16468.0,11,3,787.52
16469.0,24,4,625.97
16470.0,53,10,2203.21
16471.0,212,4,1189.98
16472.0,371,2,789.6
16473.0,102,4,470.83
16474.0,3,4,998.5400000000001
16475.0,25,4,544.3
16476.0,369,1,350.35
16477.0,1,11,4094.37
16478.0,2,2,235.9
16480.0,13,1,769.29
16481.0,619,1,453.38
16483.0,129,1,139.35
16484.0,111,2,404.3
16485.0,14,5,2287.19
16486.0,475,1,134.36
16487.0,514,2,209.4
16488.0,52,2,354.57
16489.0,317,2,303.7
16490.0,373,1,205.41000000000003
16491.0,350,1,801.66
16492.0,478,1,385.56
16493.0,17,7,2132.09
16494.0,234,1,826.53
16495.0,213,2,246.51
16496.0,145,5,1916.29
16497.0,140,22,5280.29
16498.0,98,2,100.97
16499.0,297,8,2578.34
16500.0,268,4,608.05
16501.0,320,1,1191.23
16502.0,557,2,258.55
16503.0,44,11,3614.34
16507.0,509,1,142.71
16508.0,567,1,240.95
16509.0,234,1,363.7
16510.0,309,6,1757.25
16511.0,82,5,1405.86
16515.0,29,9,2802.28
16517.0,214,1,162.7
16518.0,221,3,665.75
16519.0,302,3,327.68
16520.0,123,6,2148.38
16521.0,352,3,1136.36
16522.0,373,2,433.36
16523.0,16,22,9279.27
16524.0,383,2,306.19
16525.0,17,45,22625.0
16526.0,109,2,717.21
16527.0,18,2,1232.94
16529.0,127,4,1986.8
16530.0,605,1,48.349999999999994
16531.0,11,9,1943.17
16532.0,73,4,6524.639999999999
16533.0,5,1,364.22
16534.0,579,1,635.9
16535.0,322,1,358.28999999999996
16536.0,47,1,548.12
16537.0,578,1,10.55
16538.0,478,3,395.07
16539.0,157,9,2954.46
16540.0,351,1,205.75
16541.0,672,1,424.03
16542.0,338,1,137.7
16543.0,529,1,292.21
16544.0,457,4,376.70000000000005
16545.0,102,2,689.82
16546.0,228,5,5307.07
16547.0,483,1,104.25999999999999
16548.0,536,1,30.15
16549.0,26,27,9978.65
16550.0,46,18,8807.68
16551.0,33,7,2237.12
16552.0,180,2,379.73
16553.0,100,33,16584.01
16554.0,159,7,2318.73
16555.0,47,5,1781.77
16556.0,4,17,8012.58
16557.0,74,1,101.15
16558.0,0,34,10295.39
16559.0,334,1,175.0
16560.0,295,7,2539.15
16562.0,414,1,223.85999999999999
16563.0,337,5,3334.82
16564.0,506,1,87.8
16565.0,301,4,773.05
16566.0,107,3,463.88
16567.0,131,2,865.6
16568.0,365,2,1020.9000000000001
16569.0,568,4,1331.03
16570.0,64,16,5829.9800000000005
16571.0,113,9,3723.84
16572.0,64,3,1009.6
16573.0,22,2,663.61
16574.0,8,3,1301.78
16576.0,357,2,540.87
16577.0,604,1,380.0
16578.0,563,1,156.6
16579.0,363,1,295.05
16581.0,120,1,105.84
16582.0,50,1,313.62
16583.0,311,2,297.95
16584.0,17,5,3156.17
16585.0,531,2,341.59
16586.0,186,3,1462.78
16587.0,169,1,225.15
16588.0,323,4,1361.28
16589.0,8,4,612.36
16590.0,338,2,605.9
16591.0,6,1,213.5
16592.0,74,22,5908.5599999999995
16593.0,127,7,996.61
16594.0,12,1,181.09
16595.0,313,4,1397.59
16596.0,303,3,329.48
16598.0,223,1,145.04999999999998
16599.0,323,1,172.8
16600.0,11,10,1693.09
16601.0,328,2,434.3
16602.0,326,1,235.25
16603.0,12,2,482.47
16604.0,500,2,432.45
16605.0,661,1,60.48
16606.0,341,2,357.66
16607.0,10,22,4941.1
16608.0,391,2,1286.6200000000001
16609.0,25,6,4029.82
16610.0,156,1,75.66
16611.0,123,6,1785.13
16612.0,56,8,2928.07
16613.0,7,1,618.59
16614.0,120,3,1179.79
16615.0,563,1,291.5
16616.0,94,1,210.10000000000002
16617.0,173,1,151.85
16618.0,148,4,1441.29
16619.0,201,4,1938.33
16620.0,198,5,1675.73
16621.0,85,3,609.41
16622.0,481,1,225.4
16623.0,183,4,1015.24
16624.0,18,2,810.5699999999999
16625.0,212,5,1654.03
16626.0,6,10,2852.64
16627.0,16,1,322.8
16628.0,44,6,1749.89
16629.0,11,2,408.63
16630.0,344,1,106.80000000000001
16631.0,419,7,1892.52
16632.0,423,2,406.4
16633.0,15,4,1509.0
16634.0,160,6,1649.81
16635.0,344,1,473.0
16636.0,375,4,3802.04
16637.0,61,2,530.55
16638.0,36,14,2250.35
16639.0,144,3,961.62
16640.0,335,1,179.4
16641.0,43,2,554.5
16642.0,145,2,696.85
16643.0,183,2,923.11
16644.0,115,2,833.78
16645.0,673,1,160.39
16646.0,386,1,678.8
16647.0,107,4,541.9
16648.0,393,2,382.14
16649.0,457,1,306.58000000000004
16650.0,9,7,1916.11
16651.0,524,1,136.2
16652.0,47,14,15302.29
16653.0,8,1,1117.86
16654.0,78,8,1484.07
16655.0,12,11,5539.94
16656.0,17,27,15677.630000000001
16657.0,86,2,414.79
16658.0,305,5,680.83
16659.0,126,1,39.12
16660.0,148,5,996.26
16661.0,477,4,932.76
16662.0,331,1,151.05
16663.0,666,1,165.0
16664.0,506,1,109.2
16665.0,299,1,135.39999999999998
16666.0,558,1,98.73
16667.0,5,2,567.1800000000001
16668.0,54,12,822.22
16669.0,15,1,720.94
16670.0,43,17,7174.22
16671.0,102,1,1382.88
16672.0,10,18,7327.34
16673.0,616,1,171.13
16674.0,35,1,115.1
16675.0,379,2,608.86
16676.0,150,5,1868.28
16677.0,348,2,880.62
16678.0,36,8,2137.3
16679.0,303,3,663.31
16680.0,465,2,637.75
16681.0,10,7,1921.84
16682.0,29,3,810.22
16683.0,471,1,320.25
16684.0,3,48,132420.13
16686.0,35,15,4321.13
16687.0,328,1,157.63
16689.0,13,2,422.59999999999997
16690.0,9,4,353.03
16691.0,355,2,178.83
16692.0,193,4,1764.6999999999998
16693.0,6,5,1179.48
16694.0,660,1,98.30000000000001
16695.0,499,2,191.9
16696.0,72,4,657.9000000000001
16697.0,178,1,112.75
16698.0,164,2,1998.0
16699.0,317,7,994.6
16700.0,18,23,8177.84
16701.0,67,23,8568.85
16702.0,352,4,1109.53
16704.0,555,2,664.16
16705.0,11,34,39640.83
16706.0,35,2,411.55
16707.0,337,4,533.41
16709.0,22,14,9056.01
16710.0,11,20,5538.14
16711.0,77,7,2127.32
16712.0,32,10,3111.37
16713.0,4,30,12495.54
