Customer ID,Recency,Frequency,Monetary,Cluster,Tên phân khúc,Cluster K-Medoids
16784.0,19,5,892.33,0,Khách hàng trung thành,0
16785.0,409,1,533.78,1,Khách hàng có nguy cơ rời bỏ,1
16786.0,393,1,51.84,1,Khách hàng có nguy cơ rời bỏ,1
16787.0,397,4,1017.53,1,Khách hàng có nguy cơ rời bỏ,1
16788.0,122,5,1927.28,0,Khách hàng trung thành,0
16789.0,7,1,80.8,0,Khách hàng trung thành,0
16790.0,3,6,1545.62,0,Khách hàng trung thành,2
16791.0,28,15,3944.88,2,Khách VIP,2
16792.0,281,5,623.46,0,Khách hàng trung thành,0
16793.0,56,1,243.84,0,Khách hàng trung thành,0
16794.0,0,15,2050.68,2,Khách VIP,2
16795.0,364,3,2062.41,1,Khách hàng có nguy cơ rời bỏ,1
16796.0,88,1,305.62,0,Khách hàng trung thành,0
16797.0,392,5,1802.02,1,Khách hàng có nguy cơ rời bỏ,1
16798.0,553,3,841.16,1,Khách hàng có nguy cơ rời bỏ,1
16799.0,431,2,452.78,1,Khách hàng có nguy cơ rời bỏ,1
16800.0,10,1,1162.65,0,Khách hàng trung thành,0
16801.0,162,4,1594.23,0,Khách hàng trung thành,0
16802.0,678,2,582.61,1,Khách hàng có nguy cơ rời bỏ,1
16803.0,64,1,332.3,0,Khách hàng trung thành,0
16804.0,22,3,536.99,0,Khách hàng trung thành,0
16805.0,173,4,1076.34,0,Khách hàng trung thành,0
16806.0,102,4,736.21,0,Khách hàng trung thành,0
16807.0,142,6,2123.88,2,Khách VIP,2
16808.0,98,2,288.42,0,Khách hàng trung thành,0
16809.0,22,9,1727.43,2,Khách VIP,2
16810.0,191,2,842.0400000000001,0,Khách hàng trung thành,0
16811.0,4,2,547.07,0,Khách hàng trung thành,0
16812.0,360,4,2392.0,0,Khách hàng trung thành,1
16813.0,7,10,1652.18,2,Khách VIP,2
16814.0,13,36,11914.95,2,Khách VIP,2
16815.0,453,2,406.02,1,Khách hàng có nguy cơ rời bỏ,1
16816.0,102,4,417.06,0,Khách hàng trung thành,0
16817.0,2,13,2560.7,2,Khách VIP,2
16818.0,10,11,3349.57,2,Khách VIP,2
16819.0,464,2,182.59,1,Khách hàng có nguy cơ rời bỏ,1
16820.0,95,1,497.61,0,Khách hàng trung thành,0
16821.0,381,1,113.35,1,Khách hàng có nguy cơ rời bỏ,1
16822.0,685,1,181.39,1,Khách hàng có nguy cơ rời bỏ,1
16823.0,226,7,2243.09,2,Khách VIP,2
16824.0,15,3,686.24,0,Khách hàng trung thành,0
16825.0,38,5,1826.89,0,Khách hàng trung thành,0
16826.0,50,1,341.7,0,Khách hàng trung thành,0
16827.0,392,5,387.18,1,Khách hàng có nguy cơ rời bỏ,1
16828.0,111,1,113.5,0,Khách hàng trung thành,0
16829.0,156,2,513.32,0,Khách hàng trung thành,0
16830.0,38,4,1207.5,0,Khách hàng trung thành,0
16831.0,564,1,91.8,1,Khách hàng có nguy cơ rời bỏ,1
16832.0,183,5,417.61,0,Khách hàng trung thành,0
16833.0,0,6,2409.04,2,Khách VIP,2
16834.0,227,2,898.96,0,Khách hàng trung thành,0
16835.0,127,6,1456.66,0,Khách hàng trung thành,0
16836.0,39,4,782.37,0,Khách hàng trung thành,0
16837.0,30,11,3170.98,2,Khách VIP,2
16838.0,196,4,1159.61,0,Khách hàng trung thành,0
16839.0,8,44,21758.25,2,Khách VIP,2
16840.0,602,2,139.85,1,Khách hàng có nguy cơ rời bỏ,1
16841.0,36,12,4006.06,2,Khách VIP,2
16842.0,100,3,1264.19,0,Khách hàng trung thành,0
16843.0,42,35,19571.43,2,Khách VIP,2
16844.0,562,2,614.34,1,Khách hàng có nguy cơ rời bỏ,1
16845.0,617,1,253.88,1,Khách hàng có nguy cơ rời bỏ,1
16846.0,49,3,842.41,0,Khách hàng trung thành,0
16847.0,42,2,614.89,0,Khách hàng trung thành,0
16848.0,52,4,1411.62,0,Khách hàng trung thành,0
16849.0,186,1,124.57,0,Khách hàng trung thành,0
16850.0,333,1,332.41,1,Khách hàng có nguy cơ rời bỏ,1
16851.0,3,3,342.45,0,Khách hàng trung thành,0
16852.0,9,2,144.91000000000005,0,Khách hàng trung thành,0
16854.0,416,2,1408.96,1,Khách hàng có nguy cơ rời bỏ,1
16855.0,23,2,328.4,0,Khách hàng trung thành,0
16856.0,14,3,358.49,0,Khách hàng trung thành,0
16857.0,442,1,352.8,1,Khách hàng có nguy cơ rời bỏ,1
16858.0,368,10,4292.59,2,Khách VIP,2
16859.0,144,7,1932.41,2,Khách VIP,2
16860.0,452,3,1610.62,1,Khách hàng có nguy cơ rời bỏ,1
16861.0,59,5,946.59,0,Khách hàng trung thành,0
16862.0,546,4,662.33,1,Khách hàng có nguy cơ rời bỏ,1
16863.0,30,3,834.27,0,Khách hàng trung thành,0
16864.0,433,2,409.25,1,Khách hàng có nguy cơ rời bỏ,1
16865.0,401,1,130.95,1,Khách hàng có nguy cơ rời bỏ,1
16866.0,140,3,207.74,0,Khách hàng trung thành,0
16867.0,689,1,76.74000000000001,1,Khách hàng có nguy cơ rời bỏ,1
16868.0,393,3,384.56,1,Khách hàng có nguy cơ rời bỏ,1
16869.0,22,4,817.12,0,Khách hàng trung thành,0
16870.0,468,1,450.16,1,Khách hàng có nguy cơ rời bỏ,1
16871.0,21,6,2812.34,2,Khách VIP,2
16872.0,76,6,1213.13,0,Khách hàng trung thành,0
16873.0,4,12,14617.39,2,Khách VIP,2
16874.0,378,1,209.89,1,Khách hàng có nguy cơ rời bỏ,1
16875.0,66,11,4234.53,2,Khách VIP,2
16876.0,403,1,136.01,1,Khách hàng có nguy cơ rời bỏ,1
16877.0,11,6,846.62,0,Khách hàng trung thành,0
16878.0,83,1,13.3,0,Khách hàng trung thành,0
16880.0,30,8,1813.21,2,Khách VIP,2
16881.0,66,1,432.0,0,Khách hàng trung thành,0
16882.0,66,3,705.12,0,Khách hàng trung thành,0
16883.0,186,19,2246.06,2,Khách VIP,2
16884.0,37,4,1070.97,0,Khách hàng trung thành,0
16885.0,14,4,683.35,0,Khách hàng trung thành,0
16886.0,455,1,134.0,1,Khách hàng có nguy cơ rời bỏ,1
16887.0,34,3,658.17,0,Khách hàng trung thành,0
16888.0,400,3,434.2,1,Khách hàng có nguy cơ rời bỏ,1
16889.0,194,6,2526.65,2,Khách VIP,2
16890.0,476,3,277.91,1,Khách hàng có nguy cơ rời bỏ,1
16891.0,1,11,1727.94,2,Khách VIP,2
16892.0,0,7,754.75,0,Khách hàng trung thành,0
16893.0,366,2,249.47,1,Khách hàng có nguy cơ rời bỏ,1
16894.0,501,3,1306.96,1,Khách hàng có nguy cơ rời bỏ,1
16895.0,64,5,1102.9,0,Khách hàng trung thành,0
16896.0,554,1,103.95,1,Khách hàng có nguy cơ rời bỏ,1
16897.0,298,2,289.78,1,Khách hàng có nguy cơ rời bỏ,1
16898.0,25,5,885.21,0,Khách hàng trung thành,0
16899.0,7,8,1695.77,2,Khách VIP,2
16900.0,16,3,882.16,0,Khách hàng trung thành,0
16901.0,728,1,204.26,1,Khách hàng có nguy cơ rời bỏ,1
16902.0,115,1,1706.88,0,Khách hàng trung thành,0
16903.0,28,3,1041.75,0,Khách hàng trung thành,0
16904.0,3,20,4656.56,2,Khách VIP,2
16905.0,4,17,4704.27,2,Khách VIP,2
16906.0,81,7,1410.07,2,Khách VIP,2
16907.0,28,9,1470.89,2,Khách VIP,2
16908.0,721,1,252.59,1,Khách hàng có nguy cơ rời bỏ,1
16909.0,71,1,379.14,0,Khách hàng trung thành,0
16910.0,3,8,1508.96,2,Khách VIP,2
16911.0,635,2,255.25,1,Khách hàng có nguy cơ rời bỏ,1
16912.0,28,15,4460.51,2,Khách VIP,2
16913.0,289,3,423.91,0,Khách hàng trung thành,1
16914.0,35,1,183.76,0,Khách hàng trung thành,0
16915.0,8,11,1543.18,2,Khách VIP,2
16916.0,23,4,896.12,0,Khách hàng trung thành,0
16917.0,276,2,1851.88,0,Khách hàng trung thành,0
16918.0,49,16,3206.54,2,Khách VIP,2
16919.0,155,24,4909.66,2,Khách VIP,2
16920.0,410,1,355.45,1,Khách hàng có nguy cơ rời bỏ,1
16921.0,60,3,409.21,0,Khách hàng trung thành,0
16922.0,572,1,611.08,1,Khách hàng có nguy cơ rời bỏ,1
16923.0,11,32,13157.13,2,Khách VIP,2
16924.0,20,3,829.89,0,Khách hàng trung thành,0
16925.0,539,1,125.65,1,Khách hàng có nguy cơ rời bỏ,1
16926.0,370,5,1169.61,1,Khách hàng có nguy cơ rời bỏ,1
16927.0,115,3,543.05,0,Khách hàng trung thành,0
16928.0,79,26,3798.08,2,Khách VIP,2
16929.0,3,7,1295.39,2,Khách VIP,2
16930.0,25,3,378.89,0,Khách hàng trung thành,0
16931.0,4,23,5032.22,2,Khách VIP,2
16932.0,52,3,412.55,0,Khách hàng trung thành,0
16933.0,0,9,3099.3,2,Khách VIP,2
16934.0,54,6,2083.14,2,Khách VIP,2
16935.0,381,3,530.86,1,Khách hàng có nguy cơ rời bỏ,1
16936.0,25,2,548.29,0,Khách hàng trung thành,0
16937.0,498,1,196.25,1,Khách hàng có nguy cơ rời bỏ,1
16938.0,8,9,6995.360000000001,2,Khách VIP,2
16939.0,488,3,433.85,1,Khách hàng có nguy cơ rời bỏ,1
16940.0,51,8,6427.66,2,Khách VIP,2
16941.0,611,1,33.0,1,Khách hàng có nguy cơ rời bỏ,1
16942.0,12,9,1904.99,2,Khách VIP,2
16943.0,211,3,816.73,0,Khách hàng trung thành,0
16944.0,609,1,101.36,1,Khách hàng có nguy cơ rời bỏ,1
16945.0,21,33,8548.16,2,Khách VIP,2
16946.0,382,5,1222.04,1,Khách hàng có nguy cơ rời bỏ,1
16947.0,235,4,946.71,0,Khách hàng trung thành,0
16948.0,138,7,868.77,0,Khách hàng trung thành,0
16949.0,3,6,1286.27,0,Khách hàng trung thành,0
16950.0,56,10,3533.77,2,Khách VIP,2
16951.0,134,3,1277.75,0,Khách hàng trung thành,0
16952.0,108,5,795.83,0,Khách hàng trung thành,0
16953.0,29,1,20.8,0,Khách hàng trung thành,0
16954.0,0,20,6081.88,2,Khách VIP,2
16955.0,184,6,1120.31,0,Khách hàng trung thành,0
16956.0,17,1,308.74,0,Khách hàng trung thành,0
16957.0,238,2,416.64,0,Khách hàng trung thành,0
16958.0,434,1,778.49,1,Khách hàng có nguy cơ rời bỏ,1
16959.0,86,1,117.35,0,Khách hàng trung thành,0
16960.0,38,8,1988.93,2,Khách VIP,2
16961.0,115,3,794.56,0,Khách hàng trung thành,0
16962.0,409,1,251.04,1,Khách hàng có nguy cơ rời bỏ,1
16963.0,186,1,110.55,0,Khách hàng trung thành,0
16964.0,732,2,207.85,1,Khách hàng có nguy cơ rời bỏ,1
16965.0,226,1,192.07,1,Khách hàng có nguy cơ rời bỏ,1
16966.0,7,7,2154.97,2,Khách VIP,2
16967.0,188,1,319.02,0,Khách hàng trung thành,0
16968.0,3,2,439.43,0,Khách hàng trung thành,0
16969.0,38,3,650.41,0,Khách hàng trung thành,0
16970.0,625,1,71.4,1,Khách hàng có nguy cơ rời bỏ,1
16971.0,37,1,357.21,0,Khách hàng trung thành,0
16972.0,382,2,749.0,1,Khách hàng có nguy cơ rời bỏ,1
16973.0,385,1,127.0,1,Khách hàng có nguy cơ rời bỏ,1
16974.0,522,2,365.5,1,Khách hàng có nguy cơ rời bỏ,1
16975.0,422,3,926.12,1,Khách hàng có nguy cơ rời bỏ,1
16976.0,266,1,251.52,1,Khách hàng có nguy cơ rời bỏ,1
16977.0,394,4,496.0,1,Khách hàng có nguy cơ rời bỏ,1
16978.0,77,3,768.88,0,Khách hàng trung thành,0
16979.0,3,9,2859.74,2,Khách VIP,2
16980.0,254,3,1422.8300000000002,0,Khách hàng trung thành,0
16982.0,60,1,384.06,0,Khách hàng trung thành,0
16983.0,12,11,3490.53,2,Khách VIP,2
16984.0,87,9,10350.53,2,Khách VIP,2
16985.0,16,23,10923.16,2,Khách VIP,2
16986.0,29,11,4888.75,2,Khách VIP,2
16987.0,2,11,2499.45,2,Khách VIP,2
16988.0,4,2,382.67,0,Khách hàng trung thành,0
16989.0,6,6,1133.25,0,Khách hàng trung thành,0
16990.0,218,2,344.0,0,Khách hàng trung thành,0
16991.0,420,1,1041.21,1,Khách hàng có nguy cơ rời bỏ,1
16992.0,10,13,5476.5,2,Khách VIP,2
16993.0,463,2,1950.95,1,Khách hàng có nguy cơ rời bỏ,1
16996.0,29,9,2123.61,2,Khách VIP,2
16997.0,287,3,702.0,0,Khách hàng trung thành,0
16998.0,149,5,402.0,0,Khách hàng trung thành,0
16999.0,22,2,484.82,0,Khách hàng trung thành,0
17000.0,395,2,406.3,1,Khách hàng có nguy cơ rời bỏ,1
17001.0,0,19,6640.8,2,Khách VIP,2
17002.0,85,7,2571.55,2,Khách VIP,2
17003.0,401,4,828.21,1,Khách hàng có nguy cơ rời bỏ,1
17004.0,45,4,2324.36,0,Khách hàng trung thành,0
17005.0,470,2,622.36,1,Khách hàng có nguy cơ rời bỏ,1
17006.0,4,8,1635.27,2,Khách VIP,2
17007.0,50,7,1120.1,0,Khách hàng trung thành,0
17008.0,428,1,81.36,1,Khách hàng có nguy cơ rời bỏ,1
17009.0,550,1,242.06,1,Khách hàng có nguy cơ rời bỏ,1
17010.0,17,1,195.36,0,Khách hàng trung thành,0
17011.0,29,3,671.7,0,Khách hàng trung thành,0
17012.0,724,1,360.61,1,Khách hàng có nguy cơ rời bỏ,1
17014.0,7,3,583.4300000000001,0,Khách hàng trung thành,0
17015.0,28,3,1838.61,0,Khách hàng trung thành,0
17016.0,576,1,552.4,1,Khách hàng có nguy cơ rời bỏ,1
17017.0,2,29,12576.99,2,Khách VIP,2
17018.0,40,6,2287.7,2,Khách VIP,2
17019.0,10,11,3586.99,2,Khách VIP,2
17020.0,541,2,935.62,1,Khách hàng có nguy cơ rời bỏ,1
17021.0,441,6,1182.22,1,Khách hàng có nguy cơ rời bỏ,1
17022.0,30,2,260.0,0,Khách hàng trung thành,0
17023.0,416,3,800.18,1,Khách hàng có nguy cơ rời bỏ,1
17024.0,44,3,95.85,0,Khách hàng trung thành,0
17025.0,60,5,1349.67,0,Khách hàng trung thành,0
17026.0,184,3,175.82999999999998,0,Khách hàng trung thành,0
17027.0,78,9,1310.63,2,Khách VIP,2
17028.0,580,3,1593.83,1,Khách hàng có nguy cơ rời bỏ,1
17029.0,110,7,2137.3,2,Khách VIP,2
17030.0,63,1,146.87,0,Khách hàng trung thành,0
17031.0,11,6,2773.85,2,Khách VIP,2
17032.0,602,5,2896.69,1,Khách hàng có nguy cơ rời bỏ,1
17033.0,85,4,1332.79,0,Khách hàng trung thành,0
17034.0,15,5,1276.42,0,Khách hàng trung thành,0
17035.0,245,4,613.59,0,Khách hàng trung thành,0
17036.0,382,1,176.9,1,Khách hàng có nguy cơ rời bỏ,1
17037.0,87,1,1267.32,0,Khách hàng trung thành,0
17038.0,29,2,743.17,0,Khách hàng trung thành,0
17039.0,603,1,1954.99,1,Khách hàng có nguy cơ rời bỏ,1
17040.0,137,2,463.25,0,Khách hàng trung thành,0
17041.0,26,6,1655.2,2,Khách VIP,2
17042.0,2,5,1036.58,0,Khách hàng trung thành,0
17043.0,31,8,2593.65,2,Khách VIP,2
17044.0,24,12,11962.3,2,Khách VIP,2
17045.0,112,5,827.6800000000001,0,Khách hàng trung thành,0
17046.0,156,5,1906.07,0,Khách hàng trung thành,0
17047.0,84,6,2289.23,2,Khách VIP,2
17048.0,117,7,2071.68,2,Khách VIP,2
17049.0,2,19,9942.53,2,Khách VIP,2
17050.0,95,11,4648.59,2,Khách VIP,2
17051.0,193,4,706.49,0,Khách hàng trung thành,0
17052.0,27,1,399.09,0,Khách hàng trung thành,0
17053.0,130,1,498.48,0,Khách hàng trung thành,0
17054.0,27,5,1356.33,0,Khách hàng trung thành,0
17055.0,445,1,232.85,1,Khách hàng có nguy cơ rời bỏ,1
17056.0,737,1,128.60000000000002,1,Khách hàng có nguy cơ rời bỏ,1
17057.0,595,1,288.79,1,Khách hàng có nguy cơ rời bỏ,1
17058.0,81,3,1179.89,0,Khách hàng trung thành,0
17059.0,29,9,4864.57,2,Khách VIP,2
17060.0,265,1,234.24,1,Khách hàng có nguy cơ rời bỏ,1
17061.0,73,11,5232.2300000000005,2,Khách VIP,2
17062.0,313,6,884.71,0,Khách hàng trung thành,0
17063.0,20,13,3638.53,2,Khách VIP,2
17064.0,58,3,855.45,0,Khách hàng trung thành,0
17065.0,637,2,194.7,1,Khách hàng có nguy cơ rời bỏ,1
17066.0,725,1,228.34,1,Khách hàng có nguy cơ rời bỏ,1
17067.0,724,3,454.54,1,Khách hàng có nguy cơ rời bỏ,1
17068.0,11,47,8980.18,2,Khách VIP,2
17069.0,27,14,5517.2300000000005,2,Khách VIP,2
17070.0,113,2,437.42,0,Khách hàng trung thành,0
17071.0,27,13,3793.71,2,Khách VIP,2
17072.0,624,1,273.35,1,Khách hàng có nguy cơ rời bỏ,1
17073.0,17,4,1444.84,0,Khách hàng trung thành,0
17074.0,562,1,203.05,1,Khách hàng có nguy cơ rời bỏ,1
17075.0,17,10,2236.63,2,Khách VIP,2
17076.0,35,6,1242.75,0,Khách hàng trung thành,0
17077.0,577,1,306.0,1,Khách hàng có nguy cơ rời bỏ,1
17078.0,35,2,375.86,0,Khách hàng trung thành,0
17079.0,77,1,118.8,0,Khách hàng trung thành,0
17080.0,21,7,957.53,0,Khách hàng trung thành,0
17081.0,24,6,949.39,0,Khách hàng trung thành,0
17082.0,32,6,4732.03,2,Khách VIP,2
17083.0,108,9,4049.79,2,Khách VIP,2
17084.0,34,3,5001.21,2,Khách VIP,2
17085.0,122,28,7839.27,2,Khách VIP,2
17086.0,6,6,2050.08,2,Khách VIP,2
17087.0,737,1,221.53,1,Khách hàng có nguy cơ rời bỏ,1
17088.0,27,4,1991.01,0,Khách hàng trung thành,0
17089.0,385,1,128.45,1,Khách hàng có nguy cơ rời bỏ,1
17090.0,3,13,3080.1800000000003,2,Khách VIP,2
17091.0,2,19,7495.75,2,Khách VIP,2
17092.0,49,11,5511.41,2,Khách VIP,2
17093.0,592,1,235.88,1,Khách hàng có nguy cơ rời bỏ,1
17094.0,321,2,402.2000000000001,1,Khách hàng có nguy cơ rời bỏ,1
17095.0,22,7,2572.25,2,Khách VIP,2
17096.0,14,11,3697.93,2,Khách VIP,2
17097.0,1,9,1143.36,2,Khách VIP,2
17098.0,381,3,591.0699999999999,1,Khách hàng có nguy cơ rời bỏ,1
17099.0,532,1,582.17,1,Khách hàng có nguy cơ rời bỏ,1
17100.0,17,2,971.74,0,Khách hàng trung thành,0
17101.0,9,7,2507.05,2,Khách VIP,2
17102.0,261,1,25.5,1,Khách hàng có nguy cơ rời bỏ,1
17103.0,721,1,424.3,1,Khách hàng có nguy cơ rời bỏ,1
17104.0,423,1,474.03,1,Khách hàng có nguy cơ rời bỏ,1
17105.0,158,2,665.78,0,Khách hàng trung thành,0
17106.0,388,1,481.58,1,Khách hàng có nguy cơ rời bỏ,1
17107.0,32,10,16052.72,2,Khách VIP,2
17108.0,663,1,174.95,1,Khách hàng có nguy cơ rời bỏ,1
17109.0,28,8,1291.71,2,Khách VIP,2
17110.0,164,3,499.9,0,Khách hàng trung thành,0
17111.0,46,2,459.58,0,Khách hàng trung thành,0
17112.0,502,1,197.57,1,Khách hàng có nguy cơ rời bỏ,1
17113.0,573,6,2305.59,1,Khách hàng có nguy cơ rời bỏ,1
17114.0,5,8,801.12,0,Khách hàng trung thành,0
17115.0,7,7,2761.49,2,Khách VIP,2
17116.0,647,1,389.78,1,Khách hàng có nguy cơ rời bỏ,1
17117.0,287,1,116.2,1,Khách hàng có nguy cơ rời bỏ,1
17118.0,317,1,157.02,1,Khách hàng có nguy cơ rời bỏ,1
17119.0,2,2,606.91,0,Khách hàng trung thành,0
17120.0,232,1,307.46,0,Khách hàng trung thành,1
17121.0,402,1,314.74,1,Khách hàng có nguy cơ rời bỏ,1
17122.0,118,4,570.5,0,Khách hàng trung thành,0
17123.0,161,3,966.67,0,Khách hàng trung thành,0
17124.0,184,1,294.24,0,Khách hàng trung thành,0
17125.0,49,1,230.5,0,Khách hàng trung thành,0
17126.0,151,9,2008.93,2,Khách VIP,2
17127.0,428,5,1155.0300000000002,1,Khách hàng có nguy cơ rời bỏ,1
17128.0,334,1,157.09,1,Khách hàng có nguy cơ rời bỏ,1
17129.0,519,1,31.85,1,Khách hàng có nguy cơ rời bỏ,1
17131.0,4,5,2463.17,2,Khách VIP,2
17132.0,451,2,1220.91,1,Khách hàng có nguy cơ rời bỏ,1
17133.0,15,12,14622.33,2,Khách VIP,2
17134.0,106,3,625.3,0,Khách hàng trung thành,0
17135.0,15,10,1716.38,2,Khách VIP,2
17136.0,661,1,231.68,1,Khách hàng có nguy cơ rời bỏ,1
17137.0,415,6,1099.81,1,Khách hàng có nguy cơ rời bỏ,1
17138.0,275,7,4417.27,2,Khách VIP,2
17139.0,15,25,19566.76,2,Khách VIP,2
17140.0,246,1,454.12,0,Khách hàng trung thành,1
17141.0,417,4,727.58,1,Khách hàng có nguy cơ rời bỏ,1
17142.0,238,4,1275.25,0,Khách hàng trung thành,0
17143.0,416,2,880.97,1,Khách hàng có nguy cơ rời bỏ,1
17144.0,0,2,984.57,0,Khách hàng trung thành,0
17145.0,512,4,3120.91,1,Khách hàng có nguy cơ rời bỏ,1
17146.0,105,13,5852.64,2,Khách VIP,2
17147.0,22,9,3199.95,2,Khách VIP,2
17148.0,51,1,124.88,0,Khách hàng trung thành,0
17149.0,450,1,143.10000000000002,1,Khách hàng có nguy cơ rời bỏ,1
17150.0,376,6,1357.95,1,Khách hàng có nguy cơ rời bỏ,1
17151.0,734,1,231.90000000000003,1,Khách hàng có nguy cơ rời bỏ,1
17152.0,194,4,2016.5,0,Khách hàng trung thành,0
17153.0,23,1,213.78,0,Khách hàng trung thành,0
17154.0,74,1,329.34,0,Khách hàng trung thành,0
17155.0,17,7,892.46,0,Khách hàng trung thành,0
17156.0,491,1,591.87,1,Khách hàng có nguy cơ rời bỏ,1
17157.0,7,19,5151.9,2,Khách VIP,2
17158.0,31,5,1980.0,0,Khách hàng trung thành,0
17159.0,21,5,2099.59,0,Khách hàng trung thành,2
17160.0,30,17,10209.16,2,Khách VIP,2
17161.0,443,1,856.01,1,Khách hàng có nguy cơ rời bỏ,1
17162.0,28,10,1715.46,2,Khách VIP,2
17163.0,21,4,699.78,0,Khách hàng trung thành,0
17164.0,32,7,2467.35,2,Khách VIP,2
17165.0,283,6,1794.32,0,Khách hàng trung thành,0
17166.0,38,2,206.34,0,Khách hàng trung thành,0
17167.0,379,3,867.11,1,Khách hàng có nguy cơ rời bỏ,1
17168.0,498,1,400.2,1,Khách hàng có nguy cơ rời bỏ,1
17169.0,57,3,1156.73,0,Khách hàng trung thành,0
17170.0,373,2,178.68,1,Khách hàng có nguy cơ rời bỏ,1
17171.0,288,2,384.59,1,Khách hàng có nguy cơ rời bỏ,1
17172.0,78,3,956.57,0,Khách hàng trung thành,0
17173.0,4,8,3766.6,2,Khách VIP,2
17174.0,217,1,59.9,1,Khách hàng có nguy cơ rời bỏ,1
17175.0,43,4,1443.69,0,Khách hàng trung thành,0
17176.0,201,3,902.32,0,Khách hàng trung thành,0
17177.0,504,1,119.5,1,Khách hàng có nguy cơ rời bỏ,1
17178.0,730,1,432.96,1,Khách hàng có nguy cơ rời bỏ,1
17179.0,177,6,1507.26,0,Khách hàng trung thành,0
17180.0,55,11,2236.77,2,Khách VIP,2
17181.0,56,3,309.85,0,Khách hàng trung thành,0
17182.0,422,2,321.3,1,Khách hàng có nguy cơ rời bỏ,1
17183.0,7,6,3347.31,2,Khách VIP,2
17184.0,568,2,198.41000000000005,1,Khách hàng có nguy cơ rời bỏ,1
17185.0,591,3,229.46,1,Khách hàng có nguy cơ rời bỏ,1
17186.0,46,2,144.0,0,Khách hàng trung thành,0
17187.0,226,2,467.71,0,Khách hàng trung thành,0
17188.0,10,13,4592.93,2,Khách VIP,2
17189.0,105,5,953.63,0,Khách hàng trung thành,0
17190.0,58,7,1724.73,2,Khách VIP,2
17191.0,27,15,4310.34,2,Khách VIP,2
17192.0,535,1,75.28,1,Khách hàng có nguy cơ rời bỏ,1
17193.0,35,9,2310.04,2,Khách VIP,2
17194.0,360,2,776.66,1,Khách hàng có nguy cơ rời bỏ,1
17195.0,654,1,562.98,1,Khách hàng có nguy cơ rời bỏ,1
17196.0,427,1,327.75,1,Khách hàng có nguy cơ rời bỏ,1
17197.0,29,1,1013.01,0,Khách hàng trung thành,0
17198.0,23,3,692.22,0,Khách hàng trung thành,0
17199.0,581,1,135.04000000000002,1,Khách hàng có nguy cơ rời bỏ,1
17200.0,386,4,356.71,1,Khách hàng có nguy cơ rời bỏ,1
17201.0,53,4,1132.6,0,Khách hàng trung thành,0
17202.0,420,1,160.65,1,Khách hàng có nguy cơ rời bỏ,1
17203.0,35,10,5564.09,2,Khách VIP,2
17204.0,174,9,5504.6900000000005,2,Khách VIP,2
17205.0,53,3,999.35,0,Khách hàng trung thành,0
17206.0,52,1,204.24,0,Khách hàng trung thành,0
17207.0,651,1,291.77,1,Khách hàng có nguy cơ rời bỏ,1
17208.0,395,1,111.15,1,Khách hàng có nguy cơ rời bỏ,1
17209.0,648,3,595.7,1,Khách hàng có nguy cơ rời bỏ,1
17210.0,392,1,251.72,1,Khách hàng có nguy cơ rời bỏ,1
17211.0,26,13,3773.35,2,Khách VIP,2
17212.0,252,3,794.41,0,Khách hàng trung thành,0
17213.0,39,13,4869.400000000001,2,Khách VIP,2
17214.0,59,6,1059.12,0,Khách hàng trung thành,0
17215.0,463,1,186.15,1,Khách hàng có nguy cơ rời bỏ,1
17216.0,553,1,63.6,1,Khách hàng có nguy cơ rời bỏ,1
17217.0,233,2,210.1,0,Khách hàng trung thành,1
17218.0,3,18,3889.39,2,Khách VIP,2
17219.0,31,2,259.13,0,Khách hàng trung thành,0
17220.0,23,21,4451.41,2,Khách VIP,2
17221.0,6,5,976.62,0,Khách hàng trung thành,0
17222.0,64,6,1563.61,0,Khách hàng trung thành,0
17223.0,309,3,523.04,1,Khách hàng có nguy cơ rời bỏ,1
17224.0,500,1,100.86,1,Khách hàng có nguy cơ rời bỏ,1
17225.0,581,1,131.15,1,Khách hàng có nguy cơ rời bỏ,1
17226.0,308,3,895.47,0,Khách hàng trung thành,1
17227.0,18,12,1878.93,2,Khách VIP,2
17228.0,15,13,2820.03,2,Khách VIP,2
17229.0,95,2,318.76,0,Khách hàng trung thành,0
17230.0,263,18,9388.49,2,Khách VIP,2
17231.0,11,25,7064.8,2,Khách VIP,2
17232.0,2,2,417.77,0,Khách hàng trung thành,0
17233.0,34,3,560.86,0,Khách hàng trung thành,0
17234.0,182,1,149.89,0,Khách hàng trung thành,0
17235.0,24,8,1562.98,2,Khách VIP,2
17236.0,12,12,1929.26,2,Khách VIP,2
17237.0,10,4,994.13,0,Khách hàng trung thành,0
17238.0,2,32,7331.17,2,Khách VIP,2
17239.0,312,4,1189.45,0,Khách hàng trung thành,0
17240.0,595,1,130.6,1,Khách hàng có nguy cơ rời bỏ,1
17241.0,384,12,2736.64,2,Khách VIP,2
17242.0,107,5,2889.28,2,Khách VIP,2
17243.0,0,69,20184.68,2,Khách VIP,2
17244.0,52,5,1826.04,0,Khách hàng trung thành,0
17245.0,204,2,371.63,0,Khách hàng trung thành,0
17246.0,546,2,38.92,1,Khách hàng có nguy cơ rời bỏ,1
17247.0,14,1,280.09000000000003,0,Khách hàng trung thành,0
17248.0,119,2,500.54,0,Khách hàng trung thành,0
17249.0,428,1,68.03,1,Khách hàng có nguy cơ rời bỏ,1
