Antecedents,Antecedents Name,Consequents,Consequents Name,Support,Confidence,Lift,Kulczynski
"22385, 85099B","JUMBO BAG SPACEBOY DESIGN, JUMBO BAG RED RETROSPOT",22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.008505908223183433,0.480218281036835,9.061957648949997,0.3203644984755538
"21931, 22382","JUMBO STORAGE BAG SUKI, LUNCH BAG SPACEBOY DESIGN ",20727,LUNCH BAG  BLACK SKULL.,0.005050383007515163,0.5147783251231527,9.061280913896821,0.3018383331272931
23199,JUMBO BAG APPLES,20712,JUMBO BAG WOODLAND ANIMALS,0.007321847135297103,0.3098159509202454,9.06085759500531,0.26197511326930994
"22383, 22386","LUNCH BAG SUKI  DESIGN , JUMBO BAG PINK POLKADOT",85099F,JUMBO BAG STRAWBERRY,0.005026218495517483,0.4015444015444015,9.060584497880027,0.2574788528987002
21977,PACK OF 60 PINK PAISLEY CAKE CASES,84992,72 SWEETHEART FAIRY CAKE CASES,0.015392794142522292,0.3196186653286503,9.059437826914749,0.377960017595832
84992,72 SWEETHEART FAIRY CAKE CASES,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.015392794142522292,0.4363013698630137,9.059437826914749,0.377960017595832
21907,I'M ON HOLIDAY METAL SIGN,21166,COOK WITH WINE METAL SIGN ,0.0058236473914409295,0.3125810635538262,9.058502908296912,0.24067428527831367
"20724, 21212, 22355","RED RETROSPOT CHARLOTTE BAG, PACK OF 72 RETROSPOT CAKE CASES, CHARLOTTE BAG SUKI DESIGN",21232,STRAWBERRY CERAMIC TRINKET BOX,0.005267863615494285,0.5330073349633253,9.058497964183694,0.31126752785127254
"21212, 22423","PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.007273518111301743,0.43623188405797103,9.057995011525847,0.2936302420791611
"22386, 85099F","JUMBO BAG PINK POLKADOT, JUMBO BAG STRAWBERRY",21931,JUMBO STORAGE BAG SUKI,0.00935166614310224,0.5098814229249012,9.055975504249437,0.3379879217628798
"20723, 20724, 20727","STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, LUNCH BAG  BLACK SKULL.",20725,LUNCH BAG RED RETROSPOT,0.005606166783461808,0.6685878962536023,9.053721502180244,0.37225206331004723
"21928, 85099F","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG STRAWBERRY",22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.006306937631394534,0.4797794117647059,9.053675967651083,0.29939722982216144
"22383, 23206","LUNCH BAG SUKI  DESIGN , LUNCH BAG APPLE DESIGN",22384,LUNCH BAG PINK POLKADOT,0.005002053983519803,0.4610244988864143,9.050558272019204,0.27961092116996233
"20726, 22356","LUNCH BAG WOODLAND, CHARLOTTE BAG PINK POLKADOT",20725,LUNCH BAG RED RETROSPOT,0.006572747263369016,0.6683046683046683,9.049886154598196,0.3786549519533813
"20725, 22383","LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI  DESIGN ",20727,LUNCH BAG  BLACK SKULL.,0.014619529758596525,0.514018691588785,9.04790961889353,0.3856779974319935
"20719, 20724, 22355","WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN",20726,LUNCH BAG WOODLAND,0.006161950559408453,0.4214876033057851,9.046899111827441,0.27687450704708344
"21212, 22423","PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",20723,STRAWBERRY CHARLOTTE BAG,0.005026218495517483,0.30144927536231886,9.046320059694592,0.22614160649914347
"21928, 21931, 22386, 22411","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",85099B,JUMBO BAG RED RETROSPOT,0.00579948287944325,0.8727272727272727,9.042582054900532,0.4664087039650384
"20723, 20724, 20728","STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, LUNCH BAG CARS BLUE",20725,LUNCH BAG RED RETROSPOT,0.0051953700795012445,0.6677018633540373,9.04172323664271,0.36902763324769927
84991,60 TEATIME FAIRY CAKE CASES,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.022376338109851873,0.4353549600376117,9.039786408046405,0.44999057585422986
21977,PACK OF 60 PINK PAISLEY CAKE CASES,84991,60 TEATIME FAIRY CAKE CASES,0.022376338109851873,0.464626191670848,9.039786408046405,0.44999057585422986
"20723, 20725","STRAWBERRY CHARLOTTE BAG, LUNCH BAG RED RETROSPOT",22384,LUNCH BAG PINK POLKADOT,0.006186115071406133,0.46043165467625896,9.038919907717089,0.2909368899567253
"20724, 20727, 22356","RED RETROSPOT CHARLOTTE BAG, LUNCH BAG  BLACK SKULL., CHARLOTTE BAG PINK POLKADOT",20725,LUNCH BAG RED RETROSPOT,0.006282773119396854,0.6666666666666665,9.027705061082022,0.3758726003490401
"20723, 22384","STRAWBERRY CHARLOTTE BAG, LUNCH BAG PINK POLKADOT",20725,LUNCH BAG RED RETROSPOT,0.006186115071406133,0.6666666666666665,9.027705061082022,0.37521815008725995
"22382, 85099B","LUNCH BAG SPACEBOY DESIGN , JUMBO BAG RED RETROSPOT",22383,LUNCH BAG SUKI  DESIGN ,0.006790227871348138,0.5232774674115456,9.026590843639847,0.3202048029012709
"22385, 22386","JUMBO BAG SPACEBOY DESIGN, JUMBO BAG PINK POLKADOT",21929,JUMBO BAG PINK VINTAGE PAISLEY,0.005316192639489645,0.35313001605136435,9.026299848211002,0.24450818282494097
20711,JUMBO BAG TOYS ,21931,JUMBO STORAGE BAG SUKI,0.01295217843075659,0.5080568720379147,9.023569757744646,0.3690498952464252
"85099B, 85099F","JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",22386,JUMBO BAG PINK POLKADOT,0.01401541695865452,0.48945147679324896,9.022258558634753,0.3739016849445087
"20727, 22386","LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",21931,JUMBO STORAGE BAG SUKI,0.0055095087354710874,0.5077951002227171,9.018920443140216,0.302824588737968
"20724, 21931","RED RETROSPOT CHARLOTTE BAG, JUMBO STORAGE BAG SUKI",85099F,JUMBO BAG STRAWBERRY,0.005292028127491966,0.39963503649635035,9.017500935293603,0.25952307986213374
"20725, 22384, 85099B","LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",22383,LUNCH BAG SUKI  DESIGN ,0.0055578377594664476,0.5227272727272727,9.017099928000302,0.30930027663041415
"20728, 22662","LUNCH BAG CARS BLUE, LUNCH BAG DOLLY GIRL DESIGN",20725,LUNCH BAG RED RETROSPOT,0.0065002537273759755,0.6658415841584159,9.016532158778706,0.37693257218391996
"20728, 22355, 22356","LUNCH BAG CARS BLUE, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",20725,LUNCH BAG RED RETROSPOT,0.005002053983519803,0.6655948553054662,9.013191065806973,0.3666652286998535
"20719, 21212","WOODLAND CHARLOTTE BAG, PACK OF 72 RETROSPOT CAKE CASES",84991,60 TEATIME FAIRY CAKE CASES,0.006089457023415412,0.4632352941176471,9.012725047705965,0.29085601095163033
21930,JUMBO STORAGE BAG SKULLS,20712,JUMBO BAG WOODLAND ANIMALS,0.009834956383055845,0.30809992429977295,9.010670789609543,0.2978662165668476
"22383, 84991","LUNCH BAG SUKI  DESIGN , 60 TEATIME FAIRY CAKE CASES",21212,PACK OF 72 RETROSPOT CAKE CASES,0.0058236473914409295,0.6788732394366197,9.010202459142281,0.378083188031331
"20712, 21931, 22386, 22411","JUMBO BAG WOODLAND ANIMALS, JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",85099B,JUMBO BAG RED RETROSPOT,0.005316192639489645,0.8695652173913044,9.009819076440749,0.46232392066360417
"20724, 20725, 22355","RED RETROSPOT CHARLOTTE BAG, LUNCH BAG RED RETROSPOT, CHARLOTTE BAG SUKI DESIGN",22384,LUNCH BAG PINK POLKADOT,0.005122876543508204,0.4588744588744589,9.008349967553004,0.2797218594182541
"20726, 85099B","LUNCH BAG WOODLAND, JUMBO BAG RED RETROSPOT",20728,LUNCH BAG CARS BLUE,0.006161950559408453,0.4497354497354497,9.00406488456803,0.28655132428717334
"20726, 85099B","LUNCH BAG WOODLAND, JUMBO BAG RED RETROSPOT",20725,LUNCH BAG RED RETROSPOT,0.009110021023125438,0.6649029982363316,9.003822243460114,0.39413343629094066
"22355, 22356, 22383","CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT, LUNCH BAG SUKI  DESIGN ",20725,LUNCH BAG RED RETROSPOT,0.0054611797114757265,0.6647058823529411,9.00115298737296,0.3693293809670465
"20726, 21212","LUNCH BAG WOODLAND, PACK OF 72 RETROSPOT CAKE CASES",20725,LUNCH BAG RED RETROSPOT,0.007563492255273905,0.6645435244161358,8.998954408021254,0.3834824951923611
"20725, 20727, 85099B","LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT",22383,LUNCH BAG SUKI  DESIGN ,0.005267863615494285,0.5215311004784688,8.996465832055222,0.3062011484051369
"21212, 22382","PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG SPACEBOY DESIGN ",22383,LUNCH BAG SUKI  DESIGN ,0.005292028127491966,0.5214285714285715,8.99469719525993,0.30635830405526115
"22645, 22646","CERAMIC HEART FAIRY CAKE MONEY BANK, CERAMIC STRAWBERRY CAKE MONEY BANK",21232,STRAWBERRY CERAMIC TRINKET BOX,0.005050383007515163,0.529113924050633,8.992329165908561,0.30747277311361215
"21930, 85099B","JUMBO STORAGE BAG SKULLS, JUMBO BAG RED RETROSPOT",22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.008336756639199671,0.47651933701657456,8.992156736779256,0.3169190392333215
"20719, 20724, 20725","WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, LUNCH BAG RED RETROSPOT",22383,LUNCH BAG SUKI  DESIGN ,0.005050383007515163,0.5211970074812967,8.990702693038141,0.3041583203308943
"20725, 21930","LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS",22383,LUNCH BAG SUKI  DESIGN ,0.005050383007515163,0.5211970074812967,8.990702693038141,0.3041583203308943
"21212, 22384","PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG PINK POLKADOT",20727,LUNCH BAG  BLACK SKULL.,0.005243699103496605,0.5105882352941177,8.987525708709686,0.3014446918707934
"20728, 85123A","LUNCH BAG CARS BLUE, WHITE HANGING HEART T-LIGHT HOLDER",22384,LUNCH BAG PINK POLKADOT,0.005243699103496605,0.4578059071729958,8.987372797220154,0.280373541821792
"21928, 21929","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG PINK VINTAGE PAISLEY",22386,JUMBO BAG PINK POLKADOT,0.008916704927143996,0.4874504623513871,8.98537304386969,0.3259078592380544
"20719, 85099B","WOODLAND CHARLOTTE BAG, JUMBO BAG RED RETROSPOT",85099F,JUMBO BAG STRAWBERRY,0.0051953700795012445,0.39814814814814814,8.983950280706006,0.25768912314713843
"21977, 22423","PACK OF 60 PINK PAISLEY CAKE CASES, REGENCY CAKESTAND 3 TIER",84991,60 TEATIME FAIRY CAKE CASES,0.005388686175482686,0.4616977225672878,8.982809992008496,0.2832701118713261
"21212, 22356","PACK OF 72 RETROSPOT CAKE CASES, CHARLOTTE BAG PINK POLKADOT",84991,60 TEATIME FAIRY CAKE CASES,0.006113621535413092,0.4616788321167883,8.982442458622026,0.2903128528237914
"21930, 85099B","JUMBO STORAGE BAG SKULLS, JUMBO BAG RED RETROSPOT",85099F,JUMBO BAG STRAWBERRY,0.0069593794553319,0.39779005524861877,8.975870150683528,0.27741193056869323
"20914, 21977","SET/5 RED RETROSPOT LID GLASS BOWLS, PACK OF 60 PINK PAISLEY CAKE CASES",21212,PACK OF 72 RETROSPOT CAKE CASES,0.005098712031510523,0.6762820512820513,8.975811458693114,0.37197681781549646
"20725, 21931","LUNCH BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",22384,LUNCH BAG PINK POLKADOT,0.007611821279269265,0.45718432510885343,8.97517026849131,0.30330753257340204
21989,PACK OF 20 SKULL PAPER NAPKINS,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,0.007273518111301743,0.4602446483180428,8.97141040101063,0.30101257380574775
"21212, 22382","PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG SPACEBOY DESIGN ",20727,LUNCH BAG  BLACK SKULL.,0.005171205567503564,0.5095238095238095,8.968789370278097,0.30027445261388264
"21931, 22386, 22411, 85099C","JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO  BAG BAROQUE BLACK WHITE",85099B,JUMBO BAG RED RETROSPOT,0.005751153855447889,0.8654545454545455,8.967227204443027,0.4625219647653298
82600,NO SINGING METAL SIGN,21175,GIN + TONIC DIET METAL SIGN,0.01043906918299785,0.3594009983361065,8.96509434246118,0.3098994141770949
"20724, 20728, 22356","RED RETROSPOT CHARLOTTE BAG, LUNCH BAG CARS BLUE, CHARLOTTE BAG PINK POLKADOT",20725,LUNCH BAG RED RETROSPOT,0.005630331295459488,0.6619318181818182,8.96358783763684,0.3690876368396002
"20719, 22384","WOODLAND CHARLOTTE BAG, LUNCH BAG PINK POLKADOT",20725,LUNCH BAG RED RETROSPOT,0.005630331295459488,0.6619318181818182,8.96358783763684,0.3690876368396002
"20724, 20726","RED RETROSPOT CHARLOTTE BAG, LUNCH BAG WOODLAND",22382,LUNCH BAG SPACEBOY DESIGN ,0.0055578377594664476,0.46653144016227177,8.963078267518705,0.2866547637208759
"22417, 84992","PACK OF 60 SPACEBOY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",21212,PACK OF 72 RETROSPOT CAKE CASES,0.005678660319454848,0.675287356321839,8.96260957878982,0.3753280912462306
"20725, 21212","LUNCH BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES",20724,RED RETROSPOT CHARLOTTE BAG,0.00821593407921127,0.44155844155844165,8.961752323204017,0.30415342381992705
"22355, 22383","CHARLOTTE BAG SUKI DESIGN, LUNCH BAG SUKI  DESIGN ",20727,LUNCH BAG  BLACK SKULL.,0.007418505183287824,0.5091210613598673,8.961700077522497,0.3198518960563692
"20711, 22386, 22411","JUMBO BAG TOYS , JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",85099B,JUMBO BAG RED RETROSPOT,0.00584781190343861,0.8642857142857143,8.955116603476643,0.4624383003076043
"22382, 85099B","LUNCH BAG SPACEBOY DESIGN , JUMBO BAG RED RETROSPOT",20726,LUNCH BAG WOODLAND,0.005412850687480366,0.4171322160148976,8.953414157336363,0.26665739431450275
"22383, 22662","LUNCH BAG SUKI  DESIGN , LUNCH BAG DOLLY GIRL DESIGN",20725,LUNCH BAG RED RETROSPOT,0.007853466399246067,0.6605691056910569,8.945134587962372,0.38345863661516194
"20727, 22356","LUNCH BAG  BLACK SKULL., CHARLOTTE BAG PINK POLKADOT",22382,LUNCH BAG SPACEBOY DESIGN ,0.0055578377594664476,0.465587044534413,8.944934384386078,0.2861825659069465
"20728, 21212","LUNCH BAG CARS BLUE, PACK OF 72 RETROSPOT CAKE CASES",22383,LUNCH BAG SUKI  DESIGN ,0.005437015199478047,0.5184331797235023,8.943026376197457,0.30611112925316425
22417,PACK OF 60 SPACEBOY CAKE CASES,84992,72 SWEETHEART FAIRY CAKE CASES,0.008409250175192713,0.315503173164098,8.942786174691689,0.27692966877382985
21175,GIN + TONIC DIET METAL SIGN,21181,PLEASE ONE PERSON METAL SIGN,0.015731097310489814,0.3924050632911393,8.942124853621815,0.3754426197512965
21181,PLEASE ONE PERSON METAL SIGN,21175,GIN + TONIC DIET METAL SIGN,0.015731097310489814,0.3584801762114537,8.942124853621815,0.3754426197512965
"21929, 85099F","JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG STRAWBERRY",21931,JUMBO STORAGE BAG SUKI,0.007056037503322621,0.503448275862069,8.941716738197425,0.3143850821370431
"84992, 85099B","72 SWEETHEART FAIRY CAKE CASES, JUMBO BAG RED RETROSPOT",21212,PACK OF 72 RETROSPOT CAKE CASES,0.005678660319454848,0.673352435530086,8.93692874905117,0.3743606308503541
"21080, 21094","SET/20 RED RETROSPOT PAPER NAPKINS , SET/6 RED SPOTTY PAPER PLATES",22090,PAPER BUNTING RETROSPOT,0.006089457023415412,0.3678832116788322,8.934337411329292,0.2578852678112471
82483,WOOD 2 DRAWER CABINET WHITE FINISH,82494L,WOODEN FRAME ANTIQUE WHITE ,0.01157480124688882,0.4261565836298932,8.933960435843908,0.3344055461209243
"20724, 20727","RED RETROSPOT CHARLOTTE BAG, LUNCH BAG  BLACK SKULL.",22383,LUNCH BAG SUKI  DESIGN ,0.007418505183287824,0.5177065767284992,8.93049239881429,0.32283828211164434
"22382, 22662","LUNCH BAG SPACEBOY DESIGN , LUNCH BAG DOLLY GIRL DESIGN",20727,LUNCH BAG  BLACK SKULL.,0.006741898847352778,0.5072727272727273,8.929165152159623,0.3129728162097367
"20727, 22384","LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT",20725,LUNCH BAG RED RETROSPOT,0.01519947804654085,0.6593291404612159,8.92834352739087,0.43257687389552946
"21928, 22386, 85099C","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG PINK POLKADOT, JUMBO  BAG BAROQUE BLACK WHITE",85099B,JUMBO BAG RED RETROSPOT,0.006306937631394534,0.8613861386138614,8.925073253444522,0.46336708032345547
"47566, 84991","PARTY BUNTING, 60 TEATIME FAIRY CAKE CASES",21212,PACK OF 72 RETROSPOT CAKE CASES,0.005944469951429331,0.6721311475409835,8.920719460772455,0.3755139381066046
"20723, 20724, 20725","STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, LUNCH BAG RED RETROSPOT",22383,LUNCH BAG SUKI  DESIGN ,0.005219534591498925,0.5167464114832536,8.9139294482749,0.3033919635573834
"20727, 22386","LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT",22383,LUNCH BAG SUKI  DESIGN ,0.005606166783461808,0.5167037861915368,8.913194157550798,0.30670537371269213
"20727, 21212","LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",20728,LUNCH BAG CARS BLUE,0.005678660319454848,0.44507575757575757,8.910774105349576,0.279383548841096
"20725, 21212","LUNCH BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES",84992,72 SWEETHEART FAIRY CAKE CASES,0.00584781190343861,0.31428571428571433,8.908277886497066,0.24001956947162428
"20724, 85099B","RED RETROSPOT CHARLOTTE BAG, JUMBO BAG RED RETROSPOT",20712,JUMBO BAG WOODLAND ANIMALS,0.005968634463427011,0.3045622688039457,8.90720874198847,0.23956028634543575
"84380, 84991","SET OF 3 BUTTERFLY COOKIE CUTTERS, 60 TEATIME FAIRY CAKE CASES",21212,PACK OF 72 RETROSPOT CAKE CASES,0.005122876543508204,0.6708860759493671,8.904194509625611,0.36943918935377273
"20726, 85099B","LUNCH BAG WOODLAND, JUMBO BAG RED RETROSPOT",22384,LUNCH BAG PINK POLKADOT,0.006210279583403813,0.4532627865961199,8.898184960961684,0.28758964756750965
"21931, 22383, 85099B","JUMBO STORAGE BAG SUKI, LUNCH BAG SUKI  DESIGN , JUMBO BAG RED RETROSPOT",20725,LUNCH BAG RED RETROSPOT,0.006524418239373656,0.656934306569343,8.895913746321702,0.3726425459548286
"22385, 22386","JUMBO BAG SPACEBOY DESIGN, JUMBO BAG PINK POLKADOT",85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.006041127999420051,0.40128410914927765,8.889903794927493,0.2675585427973369
"22384, 84991","LUNCH BAG PINK POLKADOT, 60 TEATIME FAIRY CAKE CASES",21212,PACK OF 72 RETROSPOT CAKE CASES,0.0051953700795012445,0.6697819314641744,8.88953998389414,0.3693681947250314
"21212, 22197","PACK OF 72 RETROSPOT CAKE CASES, SMALL POPCORN HOLDER",21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.005751153855447889,0.42805755395683454,8.88826179397676,0.27373775841343984
"22382, 22662","LUNCH BAG SPACEBOY DESIGN , LUNCH BAG DOLLY GIRL DESIGN",22384,LUNCH BAG PINK POLKADOT,0.006016963487422372,0.4527272727272727,8.887672071761255,0.28542435742625494
"20725, 20727","LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",22382,LUNCH BAG SPACEBOY DESIGN ,0.013435468670710195,0.46256239600665555,8.88682434259212,0.3603434078454819
21527,RED RETROSPOT TRADITIONAL TEAPOT ,21843,RED RETROSPOT CAKE STAND,0.006596911775366697,0.328125,8.886647169502618,0.2533949607329843
"21975, 84992","PACK OF 60 DINOSAUR CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",21212,PACK OF 72 RETROSPOT CAKE CASES,0.008505908223183433,0.6692015209125475,8.88183660677484,0.3910472004819312
"20726, 20727","LUNCH BAG WOODLAND, LUNCH BAG  BLACK SKULL.",20725,LUNCH BAG RED RETROSPOT,0.013073000990744993,0.6557575757575758,8.879978978264319,0.41639318578454704
"21931, 85099B","JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.015054490974554769,0.4705438066465257,8.879395508642578,0.3773147669803536
"20727, 23206","LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",20725,LUNCH BAG RED RETROSPOT,0.006572747263369016,0.6554216867469881,8.875430517883052,0.3722134611745412
"20724, 20728","RED RETROSPOT CHARLOTTE BAG, LUNCH BAG CARS BLUE",22383,LUNCH BAG SUKI  DESIGN ,0.006427760191382935,0.5145067698259188,8.875295396292621,0.3126931514823633
"20727, 22356","LUNCH BAG  BLACK SKULL., CHARLOTTE BAG PINK POLKADOT",22383,LUNCH BAG SUKI  DESIGN ,0.0061377860474107725,0.51417004048583,8.869486780085495,0.31002374471144356
21484,CHICK GREY HOT WATER BOTTLE,22111,SCOTTIE DOG HOT WATER BOTTLE,0.007563492255273905,0.3618497109826589,8.865853516634324,0.2735832332296361
85150,LADIES & GENTLEMEN METAL SIGN,85152,HAND OVER THE CHOCOLATE   SIGN ,0.008409250175192713,0.31294964028776984,8.86433604656316,0.2755713293841313
"20719, 20723, 22355","WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN",20728,LUNCH BAG CARS BLUE,0.005412850687480366,0.4426877470355732,8.862964216532715,0.2755286824195766
"20719, 20723, 22356","WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",20728,LUNCH BAG CARS BLUE,0.005002053983519803,0.4423076923076923,8.855355215660005,0.2712264150943396
"20724, 22384","RED RETROSPOT CHARLOTTE BAG, LUNCH BAG PINK POLKADOT",20725,LUNCH BAG RED RETROSPOT,0.0078051373752507066,0.653846153846154,8.85409534836891,0.3797699355618204
22385,JUMBO BAG SPACEBOY DESIGN,21931,JUMBO STORAGE BAG SUKI,0.015054490974554769,0.4984,8.852054592274678,0.3828909871244635
"21929, 21931, 22386, 22411","JUMBO BAG PINK VINTAGE PAISLEY, JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",85099B,JUMBO BAG RED RETROSPOT,0.005219534591498925,0.8537549407114625,8.846004184141826,0.45391803119699314
"20719, 20725","WOODLAND CHARLOTTE BAG, LUNCH BAG RED RETROSPOT",20728,LUNCH BAG CARS BLUE,0.005775318367445569,0.4417744916820702,8.844680110923614,0.2787005017674986
"85099B, 85099F","JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.011429814174902738,0.3991561181434599,8.842761047714562,0.32618405478907475
22663,JUMBO BAG DOLLY GIRL DESIGN,20712,JUMBO BAG WOODLAND ANIMALS,0.005026218495517483,0.3023255813953488,8.841794724299447,0.2246610239132221
"20719, 20727","WOODLAND CHARLOTTE BAG, LUNCH BAG  BLACK SKULL.",22382,LUNCH BAG SPACEBOY DESIGN ,0.005147041055505884,0.4600431965442764,8.838425070841128,0.2794644952080714
"20723, 20724, 22355","STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN",20726,LUNCH BAG WOODLAND,0.005751153855447889,0.4117647058823529,8.838204783988283,0.2676043446424213
"84991, 85123A","60 TEATIME FAIRY CAKE CASES, WHITE HANGING HEART T-LIGHT HOLDER",21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.006016963487422372,0.4256410256410256,8.838084578074541,0.27528915306135576
"22382, 85099B","LUNCH BAG SPACEBOY DESIGN , JUMBO BAG RED RETROSPOT",20728,LUNCH BAG CARS BLUE,0.005726989343450209,0.441340782122905,8.835996897238596,0.27799985405129285
"21212, 85099B","PACK OF 72 RETROSPOT CAKE CASES, JUMBO BAG RED RETROSPOT",85099F,JUMBO BAG STRAWBERRY,0.0071768600633110215,0.391304347826087,8.829524441704994,0.2766227300744393
"22386, 22411, 85099B","JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",22379,RECYCLING BAG RETROSPOT ,0.005050383007515163,0.3349358974358974,8.828440919483914,0.23402845827208885
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,0.007901795423241428,0.45290858725761773,8.828410770834665,0.3034679535440232
"20719, 20723","WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG",20726,LUNCH BAG WOODLAND,0.006886885919338859,0.41125541125541126,8.827273176339567,0.27953849400944836
22112,CHOCOLATE HOT WATER BOTTLE,22111,SCOTTIE DOG HOT WATER BOTTLE,0.014981997438561729,0.3602556653108658,8.82679703822354,0.3636683891977656
22111,SCOTTIE DOG HOT WATER BOTTLE,22112,CHOCOLATE HOT WATER BOTTLE,0.014981997438561729,0.36708111308466546,8.826797038223539,0.3636683891977656
"20719, 22355, 22356","WOODLAND CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT",20726,LUNCH BAG WOODLAND,0.005316192639489645,0.411214953271028,8.826404777601118,0.2626614185442277
"20724, 21232, 22356","RED RETROSPOT CHARLOTTE BAG, STRAWBERRY CERAMIC TRINKET BOX, CHARLOTTE BAG PINK POLKADOT",21212,PACK OF 72 RETROSPOT CAKE CASES,0.0055578377594664476,0.6647398843930635,8.822620473328463,0.3692525592587511
"85099B, 85099F","JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",21929,JUMBO BAG PINK VINTAGE PAISLEY,0.009883285407051204,0.3451476793248945,8.822264616122364,0.2988863782665238
21892,TRADITIONAL WOODEN CATCH CUP GAME ,21790,VINTAGE SNAP CARDS,0.007950124447236789,0.40220048899755506,8.815817180183169,0.2882294817869131
"22355, 85099B","CHARLOTTE BAG SUKI DESIGN, JUMBO BAG RED RETROSPOT",21929,JUMBO BAG PINK VINTAGE PAISLEY,0.005050383007515163,0.3448844884488449,8.8155372362437,0.2369882602837183
"20719, 20728","WOODLAND CHARLOTTE BAG, LUNCH BAG CARS BLUE",22383,LUNCH BAG SUKI  DESIGN ,0.005050383007515163,0.5110024449877751,8.814845427648645,0.2990610390841335
